ingreso_mensual,historial_crediticio,monto_prestamo,edad,empleo_estable,ratio_deuda_ingreso,capacidad_pago,score_riesgo_edad,moroso
3558.63,716,42464.87,20,0,0.9944,1435.38,1,1
5379.56,713,38700.34,25,1,0.5995,3444.54,0,0
5647.28,460,8620.77,62,1,0.1272,5216.24,0,1
4276.91,374,12230.82,24,0,0.2383,3665.37,1,1
5032.72,756,29503.47,36,1,0.4885,3557.55,0,0
2000.17,505,27006.24,32,1,1.1252,649.86,0,0
2490.12,674,29233.77,32,1,0.9783,1028.43,0,0
2733.73,428,18260.47,45,0,0.5566,1820.71,0,1
6489.84,558,28734.79,67,0,0.369,5053.1,1,0
1629.16,772,25802.79,20,1,1.3198,339.02,1,0
2881.37,683,36311.87,63,1,1.0502,1065.78,0,0
4217.1,522,41252.22,43,1,0.8152,2154.49,0,0
2638.9,450,38897.16,60,1,1.2283,694.04,0,1
2437.43,418,25066.93,40,1,0.857,1184.08,0,1
3675.44,805,27920.79,56,1,0.633,2279.41,0,0
3868.35,668,31425.22,33,1,0.677,2297.09,0,0
5508.44,467,37976.32,32,0,0.5745,3609.62,0,1
4338.62,465,33752.24,68,1,0.6483,2651.01,1,1
2993.85,341,19863.29,23,1,0.5529,2000.69,1,1
4859.37,596,38576.37,20,0,0.6615,2930.55,1,1
5747.16,549,17155.41,22,1,0.2488,4889.39,1,0
5278.07,353,27655.85,50,0,0.4366,3895.28,0,1
5353.77,723,21369.02,33,1,0.3326,4285.32,0,0
2488.71,480,23215.56,52,1,0.7774,1327.93,0,1
4673.66,791,35060.1,47,1,0.6251,2920.65,0,0
1561.6,684,4566.99,52,0,0.2437,1333.25,0,0
1025.0,519,28807.84,53,1,2.3421,-415.39,0,0
5090.76,328,27216.75,24,0,0.4455,3729.92,1,1
4797.93,448,8103.3,38,1,0.1407,4392.77,0,1
5140.57,773,18234.47,39,0,0.2956,4228.85,0,0
4653.97,477,44109.81,47,1,0.7898,2448.48,0,1
3352.55,547,29350.63,40,1,0.7296,1885.02,0,0
3011.66,307,32387.67,62,0,0.8962,1392.28,0,1
4655.27,808,34347.33,61,1,0.6148,2937.9,0,0
4107.83,538,38729.84,66,0,0.7857,2171.34,1,1
2603.08,324,36861.9,33,1,1.1801,759.98,0,1
3600.02,436,11993.79,50,1,0.2776,3000.33,0,1
5389.55,731,43437.61,50,0,0.6716,3217.67,0,1
3389.26,367,27848.98,42,0,0.6847,1996.81,0,1
5250.78,698,42120.78,58,0,0.6685,3144.74,0,1
2694.19,445,18821.01,57,0,0.5821,1753.14,0,1
5529.28,300,25967.21,65,1,0.3914,4230.92,0,1
3374.16,618,6535.3,58,0,0.1614,3047.4,0,0
3022.63,315,40696.6,61,1,1.122,987.8,0,1
2008.33,508,15241.05,62,1,0.6324,1246.28,0,0
4733.98,725,30958.73,34,1,0.545,3186.05,0,0
5709.36,848,34963.17,31,1,0.5103,3961.21,0,0
3175.98,369,21975.69,68,0,0.5766,2077.2,1,1
4207.5,614,13804.88,46,1,0.2734,3517.26,0,0
4967.92,801,22260.83,53,1,0.3734,3854.87,0,0
4196.55,333,10243.85,52,1,0.2034,3684.36,0,1
4536.26,463,44955.5,39,0,0.8259,2288.49,0,1
3234.49,351,11723.76,57,0,0.3021,2648.3,0,1
3588.66,843,4630.64,32,0,0.1075,3357.13,0,0
3567.02,469,16832.51,41,1,0.3932,2725.39,0,1
3844.41,615,9512.82,55,1,0.2062,3368.77,0,0
4137.85,498,35604.96,27,0,0.7171,2357.6,0,1
3896.89,603,30173.42,51,1,0.6452,2388.21,0,0
1025.0,736,30630.76,53,1,2.4903,-506.54,0,0
2862.93,476,4612.39,59,0,0.1343,2632.31,0,1
5175.43,426,34655.25,18,1,0.558,3442.66,1,1
4032.87,721,5334.59,48,1,0.1102,3766.14,0,0
3352.58,832,10308.69,46,0,0.2562,2837.15,0,0
1818.59,725,35460.11,55,0,1.6249,45.59,0,1
2469.22,320,26806.94,50,1,0.9047,1128.87,0,1
2423.68,330,10542.57,23,0,0.3625,1896.55,1,1
6648.82,496,6526.41,49,1,0.0818,6322.5,0,1
4876.27,485,32464.16,68,1,0.5548,3253.07,1,1
2281.29,383,29857.9,19,1,1.0907,788.39,1,1
3382.86,703,24636.51,26,1,0.6069,2151.04,0,0
4834.44,707,40162.49,21,1,0.6923,2826.31,1,0
1193.28,368,14100.0,48,1,0.9847,488.28,0,1
5100.06,746,44150.23,61,1,0.7214,2892.55,0,0
2627.54,697,10282.31,53,1,0.3261,2113.43,0,0
1905.54,434,40205.0,65,1,1.7583,-104.71,0,1
3333.12,577,42871.46,19,0,1.0719,1189.54,1,1
3877.11,546,28687.19,38,1,0.6166,2442.75,0,0
2010.63,598,34063.37,58,1,1.4118,307.46,0,0
6403.99,478,25997.52,45,1,0.3383,5104.11,0,1
5332.68,509,18679.08,21,1,0.2919,4398.72,1,0
3016.9,676,19462.54,68,1,0.5376,2043.77,1,0
3238.77,311,5332.65,21,1,0.1372,2972.13,1,1
2791.41,417,42790.59,37,1,1.2774,651.88,0,1
2888.33,577,4028.31,49,1,0.1162,2686.91,0,0
3437.99,656,34959.16,70,0,0.8474,1690.03,1,1
3221.73,386,5308.34,51,1,0.1373,2956.32,0,1
4128.42,660,11448.49,59,1,0.2311,3556.0,0,0
3927.47,695,28665.69,66,1,0.6082,2494.19,1,0
2164.52,768,8854.29,66,1,0.3409,1721.8,1,0
4892.08,596,4139.0,31,1,0.0705,4685.14,0,0
5509.58,382,17684.7,45,0,0.2675,4625.35,0,1
5639.66,650,15815.12,65,1,0.2337,4848.9,0,0
5365.32,359,40908.05,51,1,0.6354,3319.92,0,1
3988.69,575,6662.02,35,1,0.1392,3655.59,0,0
4828.04,713,32399.5,49,1,0.5592,3208.07,0,0
3250.61,365,7214.07,45,1,0.1849,2889.9,0,1
5699.56,677,7660.78,42,1,0.112,5316.52,0,0
4737.24,529,15050.94,31,0,0.2648,3984.69,0,0
4710.46,617,44895.8,56,1,0.7943,2465.67,0,0
3256.51,538,35669.43,62,1,0.9128,1473.04,0,0
2052.99,451,19061.89,32,1,0.7737,1099.89,0,1
4916.9,772,44153.17,25,1,0.7483,2709.24,0,0
4074.58,725,44618.4,41,1,0.9125,1843.66,0,0
6773.03,805,14857.68,60,1,0.1828,6030.15,0,0
3062.95,760,4038.03,25,1,0.1099,2861.04,0,0
5004.37,459,20013.77,30,1,0.3333,4003.68,0,1
4624.65,591,25799.59,61,0,0.4649,3334.67,0,0
5492.36,390,4883.09,64,1,0.0741,5248.21,0,1
3905.48,467,29656.19,52,1,0.6328,2422.67,0,1
3670.23,511,39475.84,58,1,0.8963,1696.43,0,0
2047.82,652,26358.49,18,1,1.0726,729.89,1,0
6066.1,674,31452.5,59,1,0.4321,4493.47,0,0
4043.36,646,36205.92,53,1,0.7462,2233.06,0,0
6233.82,414,9782.48,44,1,0.1308,5744.69,0,1
2762.61,445,6580.8,37,0,0.1985,2433.57,0,1
3376.37,642,13083.26,39,1,0.3229,2722.2,0,0
1874.39,443,5875.97,34,1,0.2612,1580.59,0,1
3300.99,657,30414.36,44,0,0.7678,1780.27,0,1
1025.0,424,44325.27,18,1,3.6037,-1191.26,1,1
4377.36,695,36552.92,47,1,0.6959,2549.72,0,0
3656.14,442,15700.17,37,0,0.3578,2871.13,0,1
5455.64,800,8697.03,62,1,0.1328,5020.79,0,0
4291.34,716,42579.69,60,1,0.8269,2162.35,0,0
6018.6,787,38697.49,28,0,0.5358,4083.73,0,1
2809.43,723,29305.95,57,0,0.8693,1344.13,0,1
3097.69,482,16739.32,29,1,0.4503,2260.72,0,1
2657.79,412,41404.03,41,1,1.2982,587.59,0,1
1730.25,519,40417.66,37,0,1.9466,-290.63,0,1
3917.75,350,39092.44,50,1,0.8315,1963.13,0,1
2206.69,603,31181.87,61,0,1.1775,647.6,0,1
4343.74,423,35830.38,39,1,0.6874,2552.23,0,1
2204.93,459,23257.33,54,1,0.879,1042.07,0,1
6431.48,367,7982.58,71,1,0.1034,6032.35,1,1
4392.53,401,32956.82,21,1,0.6252,2744.68,1,1
4332.42,419,5813.13,62,0,0.1118,4041.77,0,1
4364.61,807,6960.16,57,1,0.1329,4016.6,0,0
3787.36,539,17393.66,19,1,0.3827,2917.67,1,0
4896.21,355,9284.64,55,1,0.158,4431.97,0,1
5025.22,750,7592.15,23,1,0.1259,4645.61,1,0
4837.41,435,14354.99,33,0,0.2473,4119.66,0,1
1025.0,412,33765.79,52,0,2.7452,-663.29,0,1
4331.85,584,12370.81,51,0,0.238,3713.31,0,0
4546.24,544,12877.9,41,0,0.2361,3902.34,0,0
1025.0,347,9991.93,58,1,0.8124,525.4,0,1
5766.24,512,11357.78,32,0,0.1641,5198.36,0,0
1025.0,709,19620.66,65,1,1.5952,43.97,0,0
1611.76,529,14204.51,22,1,0.7344,901.53,1,0
4371.39,719,40554.0,43,0,0.7731,2343.69,0,1
3442.1,315,31662.39,46,1,0.7665,1858.98,0,1
4778.39,738,4080.64,64,1,0.0712,4574.35,0,0
5116.38,436,44506.54,19,1,0.7249,2891.05,1,1
4444.19,543,10176.64,18,1,0.1908,3935.36,1,0
4252.04,695,22090.49,41,0,0.4329,3147.52,0,0
4655.57,646,16974.28,19,0,0.3038,3806.85,1,0
3340.27,341,30958.99,45,1,0.7724,1792.33,0,1
3987.81,383,7440.95,28,1,0.1555,3615.76,0,1
4426.65,712,31559.15,27,1,0.5941,2848.7,0,0
4879.64,411,21660.57,30,1,0.3699,3796.61,0,1
4634.58,699,12681.41,60,1,0.228,4000.51,0,0
5232.75,474,6542.88,26,1,0.1042,4905.61,0,1
2863.66,566,11502.54,30,0,0.3347,2288.54,0,0
4838.81,410,16157.71,70,1,0.2783,4030.93,1,1
3217.37,429,28396.84,20,1,0.7355,1797.53,1,1
2614.2,311,28880.95,28,1,0.9206,1170.15,0,1
2751.64,409,41597.66,31,1,1.2598,671.75,0,1
4577.43,407,29981.85,38,1,0.5458,3078.33,0,1
7464.18,662,36245.91,49,1,0.4047,5651.88,0,0
3469.29,426,41523.38,47,1,0.9974,1393.12,0,1
8462.85,436,15816.27,29,0,0.1557,7672.03,0,1
5321.13,358,20508.74,33,1,0.3212,4295.7,0,1
3438.32,353,9802.62,50,1,0.2376,2948.19,0,1
3725.72,319,41752.34,63,1,0.9339,1638.1,0,1
5095.87,397,17154.64,38,1,0.2805,4238.14,0,1
1782.92,627,36217.35,46,1,1.6928,-27.94,0,0
3757.51,730,9997.27,46,0,0.2217,3257.64,0,0
4895.06,793,10279.43,47,1,0.175,4381.09,0,0
3636.52,846,9292.07,45,1,0.2129,3171.92,0,0
3403.64,523,19239.56,20,1,0.4711,2441.66,1,0
4608.16,782,6144.02,53,1,0.1111,4300.96,0,0
2820.46,762,29765.17,68,0,0.8794,1332.2,1,1
4291.99,429,8616.88,47,0,0.1673,3861.15,0,1
4134.07,673,37749.02,34,0,0.7609,2246.62,0,1
5606.07,409,18533.33,45,0,0.2755,4679.4,0,1
3198.85,836,6723.22,21,1,0.1751,2862.69,1,0
3073.12,347,16534.37,22,1,0.4484,2246.4,1,1
4354.68,772,10034.33,50,0,0.192,3852.96,0,0
4334.69,446,6992.17,18,0,0.1344,3985.08,1,1
4905.47,710,11313.67,57,1,0.1922,4339.79,0,0
1940.08,659,29355.52,20,1,1.2609,472.31,1,0
6087.83,557,35826.64,29,1,0.4904,4296.49,0,0
2831.3,833,15483.06,60,1,0.4557,2057.14,0,0
3326.31,730,23603.72,29,1,0.5913,2146.13,0,0
6293.05,749,29277.29,41,1,0.3877,4829.19,0,0
6138.01,607,28575.07,48,0,0.388,4709.25,0,0
5189.9,832,38800.09,31,1,0.623,3249.89,0,0
1025.0,717,17627.24,43,0,1.4331,143.64,0,1
5565.5,597,19702.52,22,1,0.295,4580.37,1,0
2740.9,426,17166.44,43,1,0.5219,1882.58,0,1
1231.51,572,10619.86,68,1,0.7186,700.51,1,0
5173.03,503,33078.71,30,1,0.5329,3519.09,0,0
1025.0,840,8364.24,63,1,0.68,606.79,0,0
4017.91,801,26344.2,33,1,0.5464,2700.7,0,0
2551.58,328,12795.19,57,1,0.4179,1911.82,0,1
4745.84,306,5517.46,46,1,0.0969,4469.97,0,1
4941.23,820,5490.92,53,1,0.0926,4666.68,0,0
1298.05,442,11152.36,66,0,0.716,740.43,1,1
5123.22,359,33390.58,23,1,0.5431,3453.69,1,1
2248.8,432,22445.92,49,1,0.8318,1126.51,0,1
5098.91,494,37655.28,30,1,0.6154,3216.15,0,1
2795.05,723,24003.36,22,1,0.7156,1594.89,1,0
5863.3,353,39843.86,61,1,0.5663,3871.11,0,1
3874.49,363,33997.06,20,1,0.7312,2174.64,1,1
4216.61,521,26640.14,23,1,0.5265,2884.61,1,0
2605.27,453,20898.16,21,1,0.6685,1560.37,1,1
2822.14,419,7344.7,42,1,0.2169,2454.9,0,1
6448.78,350,24663.83,32,1,0.3187,5215.59,0,1
1891.06,522,33763.71,37,1,1.4879,202.87,0,0
2124.89,414,33426.17,62,1,1.3109,453.58,0,1
4465.91,596,23413.62,26,1,0.4369,3295.23,0,0
1448.82,499,17425.07,28,1,1.0023,577.57,0,1
2116.88,606,43091.63,35,0,1.6963,-37.7,0,1
6657.88,617,19611.81,49,1,0.2455,5677.29,0,0
1025.0,413,34884.51,57,0,2.8361,-719.23,0,1
2740.32,569,27014.7,48,1,0.8215,1389.59,0,0
3219.3,711,21901.55,24,0,0.5669,2124.22,1,1
4513.23,774,26754.5,70,1,0.494,3175.51,1,0
1025.0,364,16730.81,45,0,1.3602,188.46,0,1
3285.52,358,5973.43,58,1,0.1515,2986.85,0,1
4607.92,827,4270.25,71,0,0.0772,4394.41,1,0
4626.05,448,31655.69,18,0,0.5702,3043.26,1,1
5392.39,522,36370.0,33,1,0.5621,3573.89,0,0
6056.03,696,34501.39,52,1,0.4748,4330.96,0,0
4108.85,413,23876.48,35,1,0.4842,2915.03,0,1
3803.96,723,5787.85,57,1,0.1268,3514.57,0,0
5020.83,830,26644.07,71,0,0.4422,3688.63,1,0
1025.0,485,39822.31,24,1,3.2376,-966.12,1,1
4088.82,337,4557.37,30,1,0.0929,3860.95,0,1
2761.29,705,34393.91,35,1,1.038,1041.59,0,0
1025.0,637,12212.31,50,1,0.9929,414.38,0,0
4764.47,525,43475.23,51,1,0.7604,2590.71,0,0
1026.62,576,16992.11,28,1,1.3793,177.01,0,0
4524.2,569,16692.99,21,0,0.3075,3689.55,1,0
1965.18,656,28059.07,32,1,1.1898,562.23,0,0
1025.0,442,32629.24,64,0,2.6528,-606.46,0,1
4922.31,650,27283.96,51,1,0.4619,3558.11,0,0
7289.51,786,34300.87,58,1,0.3921,5574.47,0,0
4177.45,758,15605.66,37,0,0.3113,3397.16,0,0
5477.38,504,10550.62,18,1,0.1605,4949.85,1,0
5513.39,781,26317.75,64,1,0.3978,4197.5,0,0
5986.79,452,28502.22,30,1,0.3967,4561.68,0,1
6499.04,619,10227.31,55,1,0.1311,5987.67,0,0
1298.09,570,21765.12,41,0,1.3972,209.84,0,1
1541.64,363,17205.7,39,1,0.9301,681.36,0,1
3913.14,492,10102.55,28,1,0.2151,3408.01,0,1
3157.0,504,30954.41,31,1,0.8171,1609.28,0,0
6003.38,300,6899.02,65,1,0.0958,5658.43,0,1
3686.55,589,20902.33,68,1,0.4725,2641.43,1,0
5067.45,494,9740.57,51,1,0.1602,4580.42,0,1
3363.67,773,19771.6,41,1,0.4898,2375.09,0,0
5645.53,647,44757.29,43,1,0.6607,3407.66,0,0
4912.99,728,27028.86,60,1,0.4585,3561.55,0,0
4683.21,455,5201.02,34,1,0.0925,4423.16,0,1
2238.03,466,5698.3,36,1,0.2122,1953.11,0,1
4308.1,784,18830.96,36,1,0.3643,3366.55,0,0
4374.42,536,34196.6,71,1,0.6515,2664.59,1,0
4279.91,604,26915.17,34,1,0.5241,2934.16,0,0
2456.84,657,42662.1,39,1,1.4471,323.73,0,0
6024.9,408,32255.74,18,0,0.4461,4412.11,1,1
3754.37,726,15133.41,24,1,0.3359,2997.7,1,0
4415.27,464,15502.25,27,1,0.2926,3640.15,0,1
4725.01,776,25372.18,68,0,0.4475,3456.4,1,0
5299.39,844,4665.19,37,1,0.0734,5066.13,0,0
5134.16,575,17964.73,28,1,0.2916,4235.93,0,0
6288.05,769,28092.09,35,0,0.3723,4883.44,0,0
4502.82,445,29040.47,31,1,0.5374,3050.79,0,1
3145.54,542,10892.37,50,1,0.2886,2600.92,0,0
3656.07,543,37177.75,56,0,0.8474,1797.18,0,1
2709.37,415,15652.88,61,1,0.4814,1926.73,0,1
2907.38,439,24955.02,34,1,0.7153,1659.63,0,1
3691.48,726,9422.33,18,1,0.2127,3220.37,1,0
3315.27,529,32142.62,59,1,0.8079,1708.14,0,0
5762.48,511,30269.33,67,1,0.4377,4249.02,1,0
4798.81,807,16941.9,62,1,0.2942,3951.71,0,0
3993.62,642,6579.21,61,1,0.1373,3664.66,0,0
2369.83,361,30194.93,67,1,1.0618,860.09,1,1
5506.7,564,11822.29,53,1,0.1789,4915.58,0,0
2716.25,523,37631.51,43,1,1.1545,834.68,0,0
5203.15,312,25420.11,59,0,0.4071,3932.15,0,1
4559.09,585,11627.22,48,0,0.2125,3977.73,0,0
3449.55,392,10675.21,31,1,0.2579,2915.79,0,1
2656.68,525,9470.12,58,0,0.2971,2183.18,0,0
4142.94,745,27990.48,29,1,0.563,2743.42,0,0
4007.92,414,40856.04,22,1,0.8495,1965.11,1,1
3330.92,711,14494.81,20,1,0.3626,2606.18,1,0
2184.83,676,21599.19,59,1,0.8238,1104.87,0,0
2576.48,681,23583.12,66,1,0.7628,1397.32,1,0
1025.0,412,11020.94,29,0,0.896,473.95,0,1
1203.99,578,44703.04,71,1,3.0941,-1031.16,1,0
3350.65,316,24621.49,41,1,0.6124,2119.57,0,1
4041.16,443,7424.27,38,0,0.1531,3669.94,0,1
3797.39,506,38664.7,69,0,0.8485,1864.16,1,1
4228.93,722,9649.26,42,1,0.1901,3746.47,0,0
2199.68,771,20923.13,24,1,0.7927,1153.52,1,0
3231.24,741,28973.62,43,0,0.7472,1782.56,0,1
4026.01,549,28046.35,32,0,0.5805,2623.7,0,1
1294.98,483,9718.66,46,1,0.6254,809.04,0,1
3449.44,820,28558.28,29,1,0.6899,2021.53,0,0
3292.85,481,17719.93,67,1,0.4484,2406.85,1,1
6132.06,435,37308.79,23,1,0.507,4266.62,1,1
4124.71,308,36305.86,52,1,0.7335,2309.42,0,1
4351.03,600,12660.33,32,1,0.2425,3718.02,0,0
2431.4,620,40890.09,66,1,1.4015,386.89,1,0
2999.09,809,16576.85,40,1,0.4606,2170.25,0,0
2694.5,476,41934.64,59,0,1.2969,597.77,0,1
1834.7,540,8618.22,41,0,0.3914,1403.78,0,0
5743.68,333,4224.31,54,1,0.0613,5532.46,0,1
4645.0,521,14623.21,54,1,0.2623,3913.84,0,0
3387.85,391,22531.49,19,0,0.5542,2261.27,1,1
1542.88,611,42195.47,45,1,2.279,-566.89,0,0
1874.9,455,15577.72,23,1,0.6924,1096.01,1,1
2016.75,514,37688.31,32,1,1.5573,132.33,0,0
1821.01,367,25256.81,42,0,1.1558,558.17,0,1
6811.57,377,8164.26,45,1,0.0999,6403.36,0,1
4975.74,524,29741.24,21,1,0.4981,3488.68,1,0
3462.74,436,44357.31,59,1,1.0675,1244.87,0,1
2618.84,844,22866.41,56,1,0.7276,1475.52,0,0
6238.27,702,39373.78,34,1,0.526,4269.58,0,0
2315.48,828,8695.21,71,1,0.3129,1880.72,1,0
1060.45,737,24124.43,31,1,1.8958,-145.78,0,0
6340.15,449,19457.23,48,1,0.2557,5367.29,0,1
2844.75,670,17838.05,59,0,0.5225,1952.85,0,1
4949.35,648,41380.75,58,1,0.6967,2880.31,0,0
3364.85,439,12894.17,42,0,0.3193,2720.14,0,1
4815.13,317,16229.78,34,1,0.2809,4003.65,0,1
3983.26,634,29817.39,50,0,0.6238,2492.4,0,1
1678.67,353,8261.06,69,0,0.4101,1265.62,1,1
5341.7,666,44468.24,30,0,0.6937,3118.29,0,1
2004.31,710,28129.59,35,1,1.1695,597.83,0,0
1724.86,303,23139.58,60,1,1.1179,567.88,0,1
1989.98,445,9298.45,31,0,0.3894,1525.06,0,1
4488.77,399,32512.71,70,1,0.6036,2863.14,1,1
5269.59,648,4873.85,51,1,0.0771,5025.9,0,0
3276.21,848,17407.47,44,1,0.4428,2405.84,0,0
3763.87,638,16096.07,53,1,0.3564,2959.06,0,0
1798.83,743,5066.17,44,1,0.2347,1545.52,0,0
4750.1,567,33106.18,35,0,0.5808,3094.79,0,1
5402.52,479,42758.63,22,1,0.6595,3264.59,1,1
4292.58,836,9003.97,19,1,0.1748,3842.38,1,0
3502.93,638,23150.69,40,1,0.5507,2345.4,0,0
4922.58,781,39553.87,24,1,0.6696,2944.88,1,0
5694.45,702,38435.27,38,0,0.5625,3772.68,0,1
3910.73,440,40324.88,55,1,0.8593,1894.48,0,1
4031.69,575,42422.26,60,1,0.8768,1910.58,0,0
3422.42,818,41861.66,21,1,1.0193,1329.34,1,0
1782.31,691,23692.86,58,1,1.1078,597.67,0,0
1819.03,502,27315.23,22,0,1.2514,453.27,1,1
3953.71,564,8301.65,67,1,0.175,3538.62,1,0
1025.0,488,33517.38,64,1,2.725,-650.87,0,1
2537.83,396,34173.24,55,1,1.1221,829.16,0,1
4365.61,655,43415.43,23,1,0.8287,2194.84,1,0
4859.57,763,19458.57,49,1,0.3337,3886.64,0,0
2392.45,442,6848.09,53,1,0.2385,2050.05,0,1
1025.0,472,5566.08,33,0,0.4525,746.7,0,1
5111.83,426,11370.42,62,1,0.1854,4543.31,0,1
2076.32,712,30503.82,39,1,1.2243,551.13,0,0
5073.57,698,29130.79,57,1,0.4785,3617.03,0,0
3196.42,598,28430.66,40,1,0.7412,1774.89,0,0
1984.21,752,14175.67,38,0,0.5954,1275.43,0,1
3292.41,425,6654.15,68,0,0.1684,2959.7,1,1
4522.61,486,6531.71,58,1,0.1204,4196.03,0,1
3582.32,733,16738.17,60,1,0.3894,2745.41,0,0
5281.44,455,29894.32,34,1,0.4717,3786.72,0,1
3388.51,795,14611.06,23,1,0.3593,2657.95,1,0
3669.96,735,25042.53,51,0,0.5686,2417.83,0,1
6843.25,581,38722.07,64,1,0.4715,4907.15,0,0
2914.69,354,23606.32,35,0,0.6749,1734.37,0,1
2991.8,545,38885.04,34,1,1.0831,1047.55,0,0
5543.65,700,18272.85,45,1,0.2747,4630.01,0,0
3036.88,613,22146.01,71,1,0.6077,1929.58,1,0
4616.26,835,16055.34,38,1,0.2898,3813.5,0,0
2640.74,417,41052.48,36,1,1.2955,588.12,0,1
1025.0,799,16318.65,18,1,1.3267,209.07,1,0
3782.8,579,34120.47,66,1,0.7517,2076.78,1,0
2739.37,623,12942.66,34,0,0.3937,2092.24,0,0
5160.49,390,13686.13,40,1,0.221,4476.18,0,1
4309.81,816,19696.2,35,0,0.3808,3325.0,0,0
5354.82,807,34949.8,19,1,0.5439,3607.33,1,0
3866.0,412,42795.4,34,1,0.9225,1726.23,0,1
3275.47,467,26480.42,64,1,0.6737,1951.45,0,1
2363.28,620,35858.8,47,1,1.2644,570.34,0,0
4397.41,334,21942.06,19,0,0.4158,3300.31,1,1
3481.58,509,17904.37,24,1,0.4286,2586.36,1,0
6491.72,402,31970.66,67,1,0.4104,4893.19,1,1
4913.55,640,30285.56,33,0,0.5136,3399.27,0,1
3128.39,802,10261.83,26,0,0.2734,2615.3,0,0
5077.51,335,23213.72,19,0,0.381,3916.83,1,1
5030.43,669,15291.49,23,1,0.2533,4265.85,1,0
3918.64,379,25576.03,54,1,0.5439,2639.84,0,1
4349.03,758,16376.65,29,1,0.3138,3530.19,0,0
1479.96,330,35313.97,31,0,1.9884,-285.74,0,1
1025.0,644,27899.53,28,1,2.2683,-369.98,0,0
5654.63,667,34523.72,18,1,0.5088,3928.45,1,0
4525.4,674,40861.08,21,1,0.7524,2482.34,1,0
1171.94,683,14682.32,23,1,1.044,437.83,1,0
4336.67,714,40076.32,67,0,0.7701,2332.85,1,1
2879.73,359,20529.83,21,1,0.5941,1853.24,1,1
4268.04,393,23833.54,62,1,0.4653,3076.37,0,1
3999.33,635,44731.03,66,1,0.9321,1762.78,1,0
5996.29,354,25645.57,60,1,0.3564,4714.01,0,1
2960.61,381,29634.83,64,1,0.8341,1478.87,0,1
3986.34,526,14169.9,47,1,0.2962,3277.85,0,0
4369.84,335,26784.72,34,1,0.5108,3030.6,0,1
5152.05,353,41044.64,39,0,0.6639,3099.82,0,1
2620.89,492,34987.38,41,0,1.1125,871.52,0,1
2530.81,312,22909.36,40,1,0.7543,1385.34,0,1
3650.36,593,27801.7,23,1,0.6347,2260.28,1,0
4348.42,459,7800.96,25,1,0.1495,3958.38,0,1
4576.6,665,6908.95,67,1,0.1258,4231.15,1,0
2522.16,392,20951.59,36,1,0.6923,1474.58,0,1
3424.35,801,20552.71,38,1,0.5002,2396.71,0,0
6049.71,442,13996.64,52,1,0.1928,5349.88,0,1
4158.67,739,36195.55,66,1,0.7253,2348.89,1,0
1955.73,473,35252.69,32,0,1.5021,193.09,0,1
4737.56,815,33808.03,38,1,0.5947,3047.16,0,0
3380.37,563,34646.8,31,1,0.8541,1648.03,0,0
7318.17,805,7725.25,64,1,0.088,6931.9,0,0
2340.78,437,6897.07,52,1,0.2455,1995.93,0,1
3965.26,808,11338.2,57,1,0.2383,3398.35,0,0
3191.16,806,29147.68,19,0,0.7612,1733.77,1,1
3700.35,807,19125.42,50,1,0.4307,2744.08,0,0
4586.94,714,39439.05,26,1,0.7165,2614.99,0,0
1973.53,737,23706.82,27,1,1.001,788.19,0,0
5003.33,431,23579.73,58,1,0.3927,3824.35,0,1
1025.0,707,16823.51,46,1,1.3678,183.82,0,0
1290.79,759,6512.02,70,1,0.4204,965.19,1,0
5457.08,389,4476.97,23,1,0.0684,5233.23,1,1
2378.27,618,31568.45,63,1,1.1061,799.85,0,0
5480.97,622,33090.57,54,0,0.5031,3826.44,0,1
4991.93,755,38126.25,60,1,0.6365,3085.62,0,0
4885.44,551,21510.77,35,0,0.3669,3809.9,0,0
3462.31,495,43169.33,20,1,1.039,1303.85,1,1
2335.21,696,35227.94,60,1,1.2571,573.82,0,0
5557.02,746,8419.55,38,1,0.1263,5136.05,0,0
2941.78,575,30193.13,67,0,0.8553,1432.12,1,1
2677.06,639,33411.69,38,1,1.0401,1006.47,0,0
4020.63,639,33570.29,18,1,0.6958,2342.12,1,0
3573.98,701,39564.06,28,0,0.9225,1595.77,0,1
2711.08,546,20801.07,30,1,0.6394,1671.03,0,0
3691.15,521,16996.41,52,1,0.3837,2841.33,0,0
5908.93,475,5944.27,64,0,0.0838,5611.72,0,1
1025.0,545,9195.56,58,1,0.7476,565.22,0,0
3550.93,791,5798.47,58,0,0.1361,3261.01,0,0
4729.54,652,6695.58,46,1,0.118,4394.76,0,0
1343.31,524,5181.69,41,1,0.3214,1084.23,0,0
4866.33,401,14412.06,38,1,0.2468,4145.72,0,1
2934.59,412,21273.42,22,1,0.6041,1870.91,1,1
6372.59,701,8751.58,34,1,0.1144,5935.01,0,0
3241.87,583,13887.49,69,0,0.357,2547.5,1,0
1025.0,810,19416.1,45,0,1.5785,54.19,0,1
1827.55,714,11167.37,31,1,0.5092,1269.18,0,0
5113.74,548,38051.56,65,1,0.6201,3211.16,0,0
2526.0,652,22239.22,61,0,0.7337,1414.04,0,1
2351.73,702,5128.56,36,0,0.1817,2095.3,0,0
3922.53,837,24922.67,23,1,0.5295,2676.4,1,0
3910.58,451,9476.44,60,1,0.2019,3436.76,0,1
5230.9,517,14720.1,23,1,0.2345,4494.9,1,0
1299.97,343,28396.23,21,1,1.8203,-119.84,1,1
